,album_id,artist_id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,chart_position,monthly_listeners,followers,playcount
5JPCZLbqNBonKhC53JPu4A,6g9rKb1kKlh0M0mS34kCSS,2gINJ8xw86xawPyGvx1bla,A Friend,0.723,0.872,8,-6.623,0,0.388,0.158,0.0,0.376,0.688,85.968,audio_features,5JPCZLbqNBonKhC53JPu4A,spotify:track:5JPCZLbqNBonKhC53JPu4A,https://api.spotify.com/v1/tracks/5JPCZLbqNBonKhC53JPu4A,https://api.spotify.com/v1/audio-analysis/5JPCZLbqNBonKhC53JPu4A,252893,4,0,1377637,534175,7479101
6ltPEsP4edATzvinHOzvk2,5csXMdS69VOvh8MjyfwkjB,6DPYiyq5kWVQS4RGwxzPC7,Still D.R.E.,0.814,0.779,11,-3.271,1,0.235,0.175,0.000671,0.0605,0.544,93.43,audio_features,6ltPEsP4edATzvinHOzvk2,spotify:track:6ltPEsP4edATzvinHOzvk2,https://api.spotify.com/v1/tracks/6ltPEsP4edATzvinHOzvk2,https://api.spotify.com/v1/audio-analysis/6ltPEsP4edATzvinHOzvk2,268005,4,201,19120212,7226088,913214037
7nk7oS0G6qG3ofHUAKbg9F,1lXzdRHclmiVl8whBqzXZh,3zpKjsMg2gw1St5WcWoUJN,Da Joint,0.809,0.467,10,-8.777,0,0.444,0.26,0.0,0.107,0.78,89.692,audio_features,7nk7oS0G6qG3ofHUAKbg9F,spotify:track:7nk7oS0G6qG3ofHUAKbg9F,https://api.spotify.com/v1/tracks/7nk7oS0G6qG3ofHUAKbg9F,https://api.spotify.com/v1/audio-analysis/7nk7oS0G6qG3ofHUAKbg9F,208360,4,0,1076683,331566,59186084
0shK5iZQppbHPQYiy60xs9,5ceB3rxgXqIRpsOvVzTG28,1G9G7WwrXka3Z1r7aIDjI7,Rosa Parks,0.792,0.701,6,-7.198,0,0.283,0.105,0.0,0.761,0.251,103.89,audio_features,0shK5iZQppbHPQYiy60xs9,spotify:track:0shK5iZQppbHPQYiy60xs9,https://api.spotify.com/v1/tracks/0shK5iZQppbHPQYiy60xs9,https://api.spotify.com/v1/audio-analysis/0shK5iZQppbHPQYiy60xs9,324373,4,260,16556465,1953436,89281005
2vfvGlqCB7oertO5VLE0sz,1IaBCF26OjgYwUCEPaIyC0,1G9G7WwrXka3Z1r7aIDjI7,ATLiens,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,audio_features,2vfvGlqCB7oertO5VLE0sz,spotify:track:2vfvGlqCB7oertO5VLE0sz,https://api.spotify.com/v1/tracks/2vfvGlqCB7oertO5VLE0sz,https://api.spotify.com/v1/audio-analysis/2vfvGlqCB7oertO5VLE0sz,230693,4,260,16556465,1953436,103624296
0qAvDEXyT8sDrzGkUhQAA1,2TjeCGKsRKfg23EmSmRaTk,3YyZFf9ZN2YbkqeZia8zHX,Don't Let It Go To Your Head,0.859,0.469,1,-10.997,0,0.212,0.00208,1.33e-06,0.0674,0.677,99.863,audio_features,0qAvDEXyT8sDrzGkUhQAA1,spotify:track:0qAvDEXyT8sDrzGkUhQAA1,https://api.spotify.com/v1/tracks/0qAvDEXyT8sDrzGkUhQAA1,https://api.spotify.com/v1/audio-analysis/0qAvDEXyT8sDrzGkUhQAA1,244760,4,0,340430,188107,4151759
2OsGdZYDdTK4pxDMsK0Blv,4jZI8SruF5N6sKJoWItEhl,0Mz5XE0kb1GBnbLQm2VbcO,Ms. Fat Booty,0.781,0.589,1,-4.827,1,0.21,0.148,0.0,0.166,0.864,90.437,audio_features,2OsGdZYDdTK4pxDMsK0Blv,spotify:track:2OsGdZYDdTK4pxDMsK0Blv,https://api.spotify.com/v1/tracks/2OsGdZYDdTK4pxDMsK0Blv,https://api.spotify.com/v1/audio-analysis/2OsGdZYDdTK4pxDMsK0Blv,223515,4,0,2613906,1220776,165606837
2Fy3LEGuvWl82AyOCJbwfQ,1Coc0GdOw4FXgEggnVyywb,1BH45DVSTeGBvcYXNCd67g,World Famous,0.578,0.666,1,-9.917,1,0.302,0.0131,0.0,0.0516,0.639,80.737,audio_features,2Fy3LEGuvWl82AyOCJbwfQ,spotify:track:2Fy3LEGuvWl82AyOCJbwfQ,https://api.spotify.com/v1/tracks/2Fy3LEGuvWl82AyOCJbwfQ,https://api.spotify.com/v1/audio-analysis/2Fy3LEGuvWl82AyOCJbwfQ,251573,4,0,1205956,277134,965821
2Mb3zpobD0CvJGWv6NpsPy,2AgTKAULjbHpqqtyI53hdp,3fJ60AcIgLzQkVitEvA7uq,They Reminisce Over You (T.R.O.Y.),0.761,0.683,2,-10.889,1,0.164,0.141,0.0,0.342,0.671,101.787,audio_features,2Mb3zpobD0CvJGWv6NpsPy,spotify:track:2Mb3zpobD0CvJGWv6NpsPy,https://api.spotify.com/v1/tracks/2Mb3zpobD0CvJGWv6NpsPy,https://api.spotify.com/v1/audio-analysis/2Mb3zpobD0CvJGWv6NpsPy,286693,4,0,720303,230963,55122645
7Kutf53V4k0CvU4nKu5oK6,2t70lfxoIbKZHKFKN9ZnqE,0auu2itHTxEdAMRHvx7CyG,Real Hip-Hop,0.858,0.76,4,-7.895,0,0.254,0.0217,0.0,0.322,0.951,93.082,audio_features,7Kutf53V4k0CvU4nKu5oK6,spotify:track:7Kutf53V4k0CvU4nKu5oK6,https://api.spotify.com/v1/tracks/7Kutf53V4k0CvU4nKu5oK6,https://api.spotify.com/v1/audio-analysis/7Kutf53V4k0CvU4nKu5oK6,247613,4,0,421246,314956,29554736
0cbodmgjBx4IVPOIyl3F4b,7Az4N94Fc48IJnFP8iUuex,0NnCgUxhtWt1yBtpDyvFQf,The Choice Is Yours (Revisited),0.867,0.679,10,-12.028,0,0.207,0.0336,1.59e-06,0.0742,0.68,101.293,audio_features,0cbodmgjBx4IVPOIyl3F4b,spotify:track:0cbodmgjBx4IVPOIyl3F4b,https://api.spotify.com/v1/tracks/0cbodmgjBx4IVPOIyl3F4b,https://api.spotify.com/v1/audio-analysis/0cbodmgjBx4IVPOIyl3F4b,243200,4,0,446739,181901,29550652
6Xio661Y2iL7SDKFFOG9cv,6WqXR9PUGCCQe26QDL5gY3,2yN6bq26wynQcRuPkBYTDb,Who Got Da Props,0.805,0.653,8,-11.251,0,0.185,0.138,0.0,0.1,0.257,100.349,audio_features,6Xio661Y2iL7SDKFFOG9cv,spotify:track:6Xio661Y2iL7SDKFFOG9cv,https://api.spotify.com/v1/tracks/6Xio661Y2iL7SDKFFOG9cv,https://api.spotify.com/v1/audio-analysis/6Xio661Y2iL7SDKFFOG9cv,270067,4,0,322417,159347,17211662
0BJhiTPPKgFTOczL1xNHbL,4SXH4XkESpGKuLAlNpPyKO,2yN6bq26wynQcRuPkBYTDb,War Zone,0.862,0.522,7,-7.192,1,0.483,0.156,0.0,0.175,0.762,92.015,audio_features,0BJhiTPPKgFTOczL1xNHbL,spotify:track:0BJhiTPPKgFTOczL1xNHbL,https://api.spotify.com/v1/tracks/0BJhiTPPKgFTOczL1xNHbL,https://api.spotify.com/v1/audio-analysis/0BJhiTPPKgFTOczL1xNHbL,201560,4,0,322417,159347,412488
5fyRqeycMofUoGmDis5Gu6,0TaYPOKCUDyvZU2APQ7kPM,2p0Hf0MF8Nw8lwAXokczf0,Bucktown,0.769,0.836,8,-4.15,1,0.244,0.0618,0.0,0.182,0.651,88.978,audio_features,5fyRqeycMofUoGmDis5Gu6,spotify:track:5fyRqeycMofUoGmDis5Gu6,https://api.spotify.com/v1/tracks/5fyRqeycMofUoGmDis5Gu6,https://api.spotify.com/v1/audio-analysis/5fyRqeycMofUoGmDis5Gu6,237720,4,0,416672,165923,20756374
1hXse2wGGPyXTFVTYdyT7k,2LAQyF9yT1coZjEmld0NNe,4trFlc6c04qfpnCGvlqFCV,Numbers,0.798,0.449,7,-10.342,1,0.42,0.0215,0.000231,0.546,0.525,93.042,audio_features,1hXse2wGGPyXTFVTYdyT7k,spotify:track:1hXse2wGGPyXTFVTYdyT7k,https://api.spotify.com/v1/tracks/1hXse2wGGPyXTFVTYdyT7k,https://api.spotify.com/v1/audio-analysis/1hXse2wGGPyXTFVTYdyT7k,253240,4,0,77684,38022,762193
2XKNIzuVL2aOlzGUiPkctF,2H7Jaj9pImVL0joBznLZTO,4Otx4bRLSfpah5kX8hdgDC,O.P.P,0.848,0.838,4,-11.949,0,0.0723,0.0326,4.63e-06,0.124,0.774,97.735,audio_features,2XKNIzuVL2aOlzGUiPkctF,spotify:track:2XKNIzuVL2aOlzGUiPkctF,https://api.spotify.com/v1/tracks/2XKNIzuVL2aOlzGUiPkctF,https://api.spotify.com/v1/audio-analysis/2XKNIzuVL2aOlzGUiPkctF,271067,4,0,2259330,902578,52479362
3TZwjdclvWt7iPJUnMpgcs,2z37UnazitI7yDEF0IjE0v,0AuW7OCyKfFrsMbtHrYgIV,Jump Around,0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,audio_features,3TZwjdclvWt7iPJUnMpgcs,spotify:track:3TZwjdclvWt7iPJUnMpgcs,https://api.spotify.com/v1/tracks/3TZwjdclvWt7iPJUnMpgcs,https://api.spotify.com/v1/audio-analysis/3TZwjdclvWt7iPJUnMpgcs,214947,4,0,3046374,505885,361580551
0msneWUDfYKAGrifwEDhtl,3xNlOqBSM4hmlO8SmcLXJt,0av074qUwLn5eyzwqoq3xh,San Francisco Knights,0.749,0.839,1,-9.173,0,0.231,0.0364,0.0,0.134,0.64,87.587,audio_features,0msneWUDfYKAGrifwEDhtl,spotify:track:0msneWUDfYKAGrifwEDhtl,https://api.spotify.com/v1/tracks/0msneWUDfYKAGrifwEDhtl,https://api.spotify.com/v1/audio-analysis/0msneWUDfYKAGrifwEDhtl,271080,4,0,691577,172125,22724733
0uhcMmHpdxVN0idjwjh8wW,0bu0lZt5B8EcbPLMUUsAgU,1yxSLGMDHlW21z4YXirZDS,Fallin' Up,0.769,0.824,8,-6.49,0,0.309,0.122,4.09e-06,0.218,0.67,93.826,audio_features,0uhcMmHpdxVN0idjwjh8wW,spotify:track:0uhcMmHpdxVN0idjwjh8wW,https://api.spotify.com/v1/tracks/0uhcMmHpdxVN0idjwjh8wW,https://api.spotify.com/v1/audio-analysis/0uhcMmHpdxVN0idjwjh8wW,309773,4,70,30835476,6643479,1630913
0QmocFXnTAFb8yVPTh42o3,3EybHkODqu3wEe15t38c2U,1C6G15UmVQMDGpYbdsf1Oi,Bud Mutha,0.809,0.478,4,-11.049,0,0.377,0.102,0.0,0.364,0.468,95.81,audio_features,0QmocFXnTAFb8yVPTh42o3,spotify:track:0QmocFXnTAFb8yVPTh42o3,https://api.spotify.com/v1/tracks/0QmocFXnTAFb8yVPTh42o3,https://api.spotify.com/v1/audio-analysis/0QmocFXnTAFb8yVPTh42o3,276548,4,0,453468,93345,96025
3ipzZgH1766XXRamVwk1Iw,7hzM3Sa8BoCKrNqrKJqyz1,01nVIuD8YZsnFH6x6Cc9rX,I Juswanna Chill,0.754,0.801,1,-5.992,0,0.35,0.184,0.0,0.132,0.391,90.843,audio_features,3ipzZgH1766XXRamVwk1Iw,spotify:track:3ipzZgH1766XXRamVwk1Iw,https://api.spotify.com/v1/tracks/3ipzZgH1766XXRamVwk1Iw,https://api.spotify.com/v1/audio-analysis/3ipzZgH1766XXRamVwk1Iw,208867,4,0,446056,79068,21712579
5ETM3aBrDf45TWg9AgnWQD,21EglTSwzUorpiXpMBNW2E,4oLZx5FplbgfM8DEe9U8LB,Black Nostaljack AKA Come On,0.755,0.751,0,-7.631,1,0.273,0.00654,0.0,0.0582,0.381,93.058,audio_features,5ETM3aBrDf45TWg9AgnWQD,spotify:track:5ETM3aBrDf45TWg9AgnWQD,https://api.spotify.com/v1/tracks/5ETM3aBrDf45TWg9AgnWQD,https://api.spotify.com/v1/audio-analysis/5ETM3aBrDf45TWg9AgnWQD,251960,4,0,562830,128192,2307215
2mu2oL9gdgHGtlg9poer2u,3IdBHbjMTIPcknxgbqUxub,0gqIrDRL7CEPBWMmkuZPdQ,Rebirth of Slick (Cool Like Dat),0.887,0.422,1,-14.505,0,0.228,0.0539,0.0455,0.114,0.612,98.332,audio_features,2mu2oL9gdgHGtlg9poer2u,spotify:track:2mu2oL9gdgHGtlg9poer2u,https://api.spotify.com/v1/tracks/2mu2oL9gdgHGtlg9poer2u,https://api.spotify.com/v1/audio-analysis/2mu2oL9gdgHGtlg9poer2u,261067,4,0,848352,328727,47736282
7aRGb3vZGMLNpK2PEdUjdA,265OEkRcX40ppxgHGuu4cI,6Mo9PoU6svvhgEum7wh2Nd,He Got Game,0.825,0.639,4,-6.607,1,0.185,0.0731,0.0225,0.0612,0.866,97.389,audio_features,7aRGb3vZGMLNpK2PEdUjdA,spotify:track:7aRGb3vZGMLNpK2PEdUjdA,https://api.spotify.com/v1/tracks/7aRGb3vZGMLNpK2PEdUjdA,https://api.spotify.com/v1/audio-analysis/7aRGb3vZGMLNpK2PEdUjdA,286200,4,0,1919922,876134,49338771
0uCIPyaPjArUBR1dyGiRfs,4JE1y26eNEp6mRX2J9nq3q,0lEssBAxQl2In4RpaB1C2Y,2000 Seasons,0.767,0.732,10,-4.297,0,0.355,0.149,0.0,0.923,0.843,93.108,audio_features,0uCIPyaPjArUBR1dyGiRfs,spotify:track:0uCIPyaPjArUBR1dyGiRfs,https://api.spotify.com/v1/tracks/0uCIPyaPjArUBR1dyGiRfs,https://api.spotify.com/v1/audio-analysis/0uCIPyaPjArUBR1dyGiRfs,253068,4,0,890370,520492,10535201
2qrULrw1WvePyMkPr41F09,4JE1y26eNEp6mRX2J9nq3q,0lEssBAxQl2In4RpaB1C2Y,Fortified Live (feat. Yasiin Bey & Mr. Man),0.507,0.837,8,-4.955,0,0.359,0.0849,0.0,0.232,0.754,80.562,audio_features,2qrULrw1WvePyMkPr41F09,spotify:track:2qrULrw1WvePyMkPr41F09,https://api.spotify.com/v1/tracks/2qrULrw1WvePyMkPr41F09,https://api.spotify.com/v1/audio-analysis/2qrULrw1WvePyMkPr41F09,311040,4,0,890370,520492,1955379
3NG0geuFwCSj8FbCiP8MHW,1VdXVi1Js7Y5McjhcU91Fp,1W9qOBYRTfP7HcizWN43G1,Street Talkin',0.934,0.495,5,-7.483,0,0.346,0.0544,0.0,0.0934,0.836,101.781,audio_features,3NG0geuFwCSj8FbCiP8MHW,spotify:track:3NG0geuFwCSj8FbCiP8MHW,https://api.spotify.com/v1/tracks/3NG0geuFwCSj8FbCiP8MHW,https://api.spotify.com/v1/audio-analysis/3NG0geuFwCSj8FbCiP8MHW,221200,4,0,1356026,562085,34162895
4u7hiFNXUeTG3A4dqQrkcd,0JKjuvDUPrnlblAZyB1Aje,2GHclqNVjqGuiE5mA7BEoc,Resurrection,0.769,0.682,1,-12.584,1,0.354,0.0252,0.000384,0.702,0.433,91.486,audio_features,4u7hiFNXUeTG3A4dqQrkcd,spotify:track:4u7hiFNXUeTG3A4dqQrkcd,https://api.spotify.com/v1/tracks/4u7hiFNXUeTG3A4dqQrkcd,https://api.spotify.com/v1/audio-analysis/4u7hiFNXUeTG3A4dqQrkcd,227827,4,0,2815751,812651,15877014
6ttFKsjceM0QyMz2dBTbfc,6nXto9rlPmmhdoUmGMKbtE,2GHclqNVjqGuiE5mA7BEoc,Reminding Me (Of Sef) (Featuring Chantay Savage),0.733,0.61,8,-7.308,0,0.0866,0.00104,0.0,0.318,0.747,91.076,audio_features,6ttFKsjceM0QyMz2dBTbfc,spotify:track:6ttFKsjceM0QyMz2dBTbfc,https://api.spotify.com/v1/tracks/6ttFKsjceM0QyMz2dBTbfc,https://api.spotify.com/v1/audio-analysis/6ttFKsjceM0QyMz2dBTbfc,295333,4,0,2815751,812651,602335
2XplG9312X2Xm6m48TvqT5,4FLIb7KILAeKlllF1SeRTy,56OMwqr8qaLIRH4ZrvvdXq,Work The Angles,0.656,0.767,11,-7.032,0,0.321,0.191,0.0,0.641,0.739,181.33,audio_features,2XplG9312X2Xm6m48TvqT5,spotify:track:2XplG9312X2Xm6m48TvqT5,https://api.spotify.com/v1/tracks/2XplG9312X2Xm6m48TvqT5,https://api.spotify.com/v1/audio-analysis/2XplG9312X2Xm6m48TvqT5,240667,4,0,687455,184938,5291120
1oxSJhiyvIqSyph1JiN1ax,5YvKEER9ZhMbWqAv5qvnT0,7fDLDq2weBagiAFD2j17Al,The Lump Lump,0.898,0.649,10,-6.968,0,0.22,0.0152,0.0,0.311,0.801,97.107,audio_features,1oxSJhiyvIqSyph1JiN1ax,spotify:track:1oxSJhiyvIqSyph1JiN1ax,https://api.spotify.com/v1/tracks/1oxSJhiyvIqSyph1JiN1ax,https://api.spotify.com/v1/audio-analysis/1oxSJhiyvIqSyph1JiN1ax,235493,4,0,49170,49752,273729
23jWNm918VTPNS9unGzoX7,7G3lXq9QIUOKuaA4bcc5jg,0Ph64AJnzKQwXj4y7bWi2U,Tres Delinquentes,0.831,0.61,11,-5.304,1,0.148,0.0159,0.0227,0.795,0.649,100.071,audio_features,23jWNm918VTPNS9unGzoX7,spotify:track:23jWNm918VTPNS9unGzoX7,https://api.spotify.com/v1/tracks/23jWNm918VTPNS9unGzoX7,https://api.spotify.com/v1/audio-analysis/23jWNm918VTPNS9unGzoX7,261760,4,0,825518,169051,22986123
4ZViXg28aEI4mg58NBgzDO,1SFbOwVUkUwtkO2r47YX3j,4xvUHg4mIFbXo2caP0PO73,Money or Love,0.497,0.798,9,-6.774,1,0.522,0.029,0.00537,0.189,0.688,178.268,audio_features,4ZViXg28aEI4mg58NBgzDO,spotify:track:4ZViXg28aEI4mg58NBgzDO,https://api.spotify.com/v1/tracks/4ZViXg28aEI4mg58NBgzDO,https://api.spotify.com/v1/audio-analysis/4ZViXg28aEI4mg58NBgzDO,258387,4,0,34621,9196,685661
0LyGECAlsez3EnkdKDrtNx,7EN33WDqapt7LFXunY3vxE,6vunRaBya0Sx6CMJZAlHTZ,All I Know,0.686,0.926,7,-4.197,1,0.327,0.0658,1.88e-06,0.125,0.767,90.139,audio_features,0LyGECAlsez3EnkdKDrtNx,spotify:track:0LyGECAlsez3EnkdKDrtNx,https://api.spotify.com/v1/tracks/0LyGECAlsez3EnkdKDrtNx,https://api.spotify.com/v1/audio-analysis/0LyGECAlsez3EnkdKDrtNx,259333,4,0,45845,12632,910398
22Fo6S6YPTmb3qZe4O068E,0Y9b2XfVfTcGxaJTXpbvIw,2FiRV4AeJUGaW98BhDIAKI,Hip Hop Drunkies (feat. Ol' Dirty Bastard),0.837,0.736,7,-5.992,1,0.329,0.0726,0.0,0.314,0.722,97.927,audio_features,22Fo6S6YPTmb3qZe4O068E,spotify:track:22Fo6S6YPTmb3qZe4O068E,https://api.spotify.com/v1/tracks/22Fo6S6YPTmb3qZe4O068E,https://api.spotify.com/v1/audio-analysis/22Fo6S6YPTmb3qZe4O068E,294000,4,0,115261,106698,1282325
7EZOcCGTHCXTLFtax2VUsU,6HB0hHlIIn3jngBqILTA96,6SWohEYYTym0RIBxvoh6wt,Whirlwind Thru Cities,0.844,0.857,10,-3.74,0,0.254,0.201,5.88e-06,0.538,0.72,90.282,audio_features,7EZOcCGTHCXTLFtax2VUsU,spotify:track:7EZOcCGTHCXTLFtax2VUsU,https://api.spotify.com/v1/tracks/7EZOcCGTHCXTLFtax2VUsU,https://api.spotify.com/v1/audio-analysis/7EZOcCGTHCXTLFtax2VUsU,239413,4,0,340224,77374,17272053
5D2mYZuzcgjpchVY1pmTPh,2pidzXTaHV4WaIJYRxKDCH,3q7HBObVc0L8jNeTe5Gofh,Candy Shop,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,audio_features,5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,https://api.spotify.com/v1/audio-analysis/5D2mYZuzcgjpchVY1pmTPh,209107,5,128,23726421,8939039,597204655
70FCugJxa7XW04Np6iYJdI,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,21 Questions,0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-05,0.0427,0.895,92.729,audio_features,70FCugJxa7XW04Np6iYJdI,spotify:track:70FCugJxa7XW04Np6iYJdI,https://api.spotify.com/v1/tracks/70FCugJxa7XW04Np6iYJdI,https://api.spotify.com/v1/audio-analysis/70FCugJxa7XW04Np6iYJdI,224440,4,128,23726421,8939039,373227144
3G0yz3DZn3lfraledmBCT0,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,P.I.M.P.,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-06,0.0368,0.848,84.722,audio_features,3G0yz3DZn3lfraledmBCT0,spotify:track:3G0yz3DZn3lfraledmBCT0,https://api.spotify.com/v1/tracks/3G0yz3DZn3lfraledmBCT0,https://api.spotify.com/v1/audio-analysis/3G0yz3DZn3lfraledmBCT0,249480,4,128,23726421,8939039,451913992
7iL6o9tox1zgHpKUfh9vuC,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,In Da Club,0.899,0.713,6,-2.752,0,0.366,0.255,0.0,0.0708,0.777,90.051,audio_features,7iL6o9tox1zgHpKUfh9vuC,spotify:track:7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/tracks/7iL6o9tox1zgHpKUfh9vuC,https://api.spotify.com/v1/audio-analysis/7iL6o9tox1zgHpKUfh9vuC,193467,4,128,23726421,8939039,838990281
6oV2HitSKR1WoeSIRtww91,3Sbt1eefEMSN33HqdhOM3g,3q7HBObVc0L8jNeTe5Gofh,Disco Inferno,0.922,0.568,2,-7.92,0,0.255,0.21,4.97e-05,0.0948,0.73,96.974,audio_features,6oV2HitSKR1WoeSIRtww91,spotify:track:6oV2HitSKR1WoeSIRtww91,https://api.spotify.com/v1/tracks/6oV2HitSKR1WoeSIRtww91,https://api.spotify.com/v1/audio-analysis/6oV2HitSKR1WoeSIRtww91,213680,4,128,23726421,8939039,161296517
58IeuSOYA1gXyB8rDpYzc3,3Sbt1eefEMSN33HqdhOM3g,3q7HBObVc0L8jNeTe5Gofh,Window Shopper,0.535,0.632,5,-7.057,0,0.201,0.124,0.0,0.325,0.478,174.317,audio_features,58IeuSOYA1gXyB8rDpYzc3,spotify:track:58IeuSOYA1gXyB8rDpYzc3,https://api.spotify.com/v1/tracks/58IeuSOYA1gXyB8rDpYzc3,https://api.spotify.com/v1/audio-analysis/58IeuSOYA1gXyB8rDpYzc3,190293,4,128,23726421,8939039,112712093
0fLILzjVXRCLC0lsNKcQ8I,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,P.I.M.P. - Snoop Dogg Remix,0.677,0.698,3,-5.793,0,0.352,0.0935,0.0,0.0511,0.83,78.443,audio_features,0fLILzjVXRCLC0lsNKcQ8I,spotify:track:0fLILzjVXRCLC0lsNKcQ8I,https://api.spotify.com/v1/tracks/0fLILzjVXRCLC0lsNKcQ8I,https://api.spotify.com/v1/audio-analysis/0fLILzjVXRCLC0lsNKcQ8I,288573,4,128,23726421,8939039,46160072
6mcu7D7QuABVwUGDwovOEh,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,If I Can't,0.886,0.626,11,-2.528,0,0.277,0.265,0.0,0.024,0.856,93.989,audio_features,6mcu7D7QuABVwUGDwovOEh,spotify:track:6mcu7D7QuABVwUGDwovOEh,https://api.spotify.com/v1/tracks/6mcu7D7QuABVwUGDwovOEh,https://api.spotify.com/v1/audio-analysis/6mcu7D7QuABVwUGDwovOEh,196627,4,128,23726421,8939039,173586119
4ksfLHFX03oPI10oYgpO1R,5G5rgQHzdQnw32SI0WjIo5,3q7HBObVc0L8jNeTe5Gofh,Like My Style,0.788,0.816,5,-2.235,0,0.328,0.238,0.0,0.326,0.826,125.206,audio_features,4ksfLHFX03oPI10oYgpO1R,spotify:track:4ksfLHFX03oPI10oYgpO1R,https://api.spotify.com/v1/tracks/4ksfLHFX03oPI10oYgpO1R,https://api.spotify.com/v1/audio-analysis/4ksfLHFX03oPI10oYgpO1R,193253,5,128,23726421,8939039,17618924
4nva9EpKntUTs6CRSGBCn9,2pidzXTaHV4WaIJYRxKDCH,3q7HBObVc0L8jNeTe5Gofh,Just A Lil Bit,0.489,0.692,1,-6.672,1,0.41,0.0322,0.00608,0.315,0.527,96.946,audio_features,4nva9EpKntUTs6CRSGBCn9,spotify:track:4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/tracks/4nva9EpKntUTs6CRSGBCn9,https://api.spotify.com/v1/audio-analysis/4nva9EpKntUTs6CRSGBCn9,237707,4,128,23726421,8939039,320080328
4hXMVtFRjxOQrAnkCqsO1c,2pidzXTaHV4WaIJYRxKDCH,3q7HBObVc0L8jNeTe5Gofh,Build You Up,0.823,0.77,4,-5.447,0,0.295,0.209,4.29e-05,0.0928,0.846,97.109,audio_features,4hXMVtFRjxOQrAnkCqsO1c,spotify:track:4hXMVtFRjxOQrAnkCqsO1c,https://api.spotify.com/v1/tracks/4hXMVtFRjxOQrAnkCqsO1c,https://api.spotify.com/v1/audio-analysis/4hXMVtFRjxOQrAnkCqsO1c,175667,4,128,23726421,8939039,6239147
6NvtFmyLeyMA8S7xzuIVDz,2pidzXTaHV4WaIJYRxKDCH,3q7HBObVc0L8jNeTe5Gofh,So Amazing,0.772,0.724,10,-5.108,0,0.253,0.054,0.0,0.286,0.886,94.966,audio_features,6NvtFmyLeyMA8S7xzuIVDz,spotify:track:6NvtFmyLeyMA8S7xzuIVDz,https://api.spotify.com/v1/tracks/6NvtFmyLeyMA8S7xzuIVDz,https://api.spotify.com/v1/audio-analysis/6NvtFmyLeyMA8S7xzuIVDz,196507,4,128,23726421,8939039,8179192
6TYPoBrn53njY2C0WwdmA1,2pidzXTaHV4WaIJYRxKDCH,3q7HBObVc0L8jNeTe5Gofh,Hate It Or Love It - G-Unit Remix,0.799,0.76,2,-3.318,1,0.222,0.271,0.0,0.185,0.543,99.994,audio_features,6TYPoBrn53njY2C0WwdmA1,spotify:track:6TYPoBrn53njY2C0WwdmA1,https://api.spotify.com/v1/tracks/6TYPoBrn53njY2C0WwdmA1,https://api.spotify.com/v1/audio-analysis/6TYPoBrn53njY2C0WwdmA1,263787,4,128,23726421,8939039,36625439
6m3blCKBMVimP5y8bTndD5,0BBAu1NuiVvkE0dbCpPubB,3q7HBObVc0L8jNeTe5Gofh,Outlaw,0.64,0.602,2,-7.311,1,0.391,0.0895,0.0,0.214,0.152,71.852,audio_features,6m3blCKBMVimP5y8bTndD5,spotify:track:6m3blCKBMVimP5y8bTndD5,https://api.spotify.com/v1/tracks/6m3blCKBMVimP5y8bTndD5,https://api.spotify.com/v1/audio-analysis/6m3blCKBMVimP5y8bTndD5,195907,3,128,23726421,8939039,5549679
4pmiIC65ustS2XeeJwQvAU,4ycNE7y1rp5215g1kkqk1P,3q7HBObVc0L8jNeTe5Gofh,Don't Push Me,0.719,0.791,1,-3.011,1,0.245,0.0486,0.0,0.0721,0.713,85.603,audio_features,4pmiIC65ustS2XeeJwQvAU,spotify:track:4pmiIC65ustS2XeeJwQvAU,https://api.spotify.com/v1/tracks/4pmiIC65ustS2XeeJwQvAU,https://api.spotify.com/v1/audio-analysis/4pmiIC65ustS2XeeJwQvAU,248893,4,128,23726421,8939039,35827267
